"","","","edge_btw"
"5170","Harrison Barnes","Dorian Finney-Smith","11.1088484257903"
"5171","Harrison Barnes","Dirk Nowitzki","15.7497335943344"
"5172","Harrison Barnes","Maxi Kleber","35.2123520994026"
"5173","Harrison Barnes","Devin Harris","26.2149141248428"
"5174","Harrison Barnes","Salah Mejri","9.53531507456666"
"5175","Harrison Barnes","Ray Spalding","46.3889922940166"
"5176","Harrison Barnes","Ryan Broekhoff","46.3889922940166"
"5177","Harrison Barnes","Daryl Macon","46.3889922940166"
"5178","Harrison Barnes","Kostas Antetokounmpo","46.3889922940166"
"5179","Harrison Barnes","Nerlens Noel","49.8676793863604"
"5180","Harrison Barnes","Quincy Acy","78.0429518488514"
"5181","Harrison Barnes","Quinn Cook","16.0405131337333"
"5182","Harrison Barnes","Andrew Bogut","39.8898968986384"
"5183","Harrison Barnes","Ian Clark","87.6464316311715"
"5184","Harrison Barnes","Stephen Curry","30.4085311222777"
"5185","Harrison Barnes","Klay Thompson","31.1701767939411"
"5186","Harrison Barnes","Draymond Green","30.5452651719923"
"5187","Harrison Barnes","Kevon Looney","34.989118428889"
"5188","Harrison Barnes","Andre Iguodala","44.495335634"
"5189","Harrison Barnes","Shaun Livingston","62.5569552377794"
"5190","Dennis Smith Jr.","Wesley Matthews","74.8965554916529"
"5191","Dennis Smith Jr.","DeAndre Jordan","61.2473708709991"
"5192","Dennis Smith Jr.","J.J. Barea","1"
"5193","Dennis Smith Jr.","Dwight Powell","40.0263117352894"
"5194","Dennis Smith Jr.","Jalen Brunson","3.97746699279168"
"5195","Dennis Smith Jr.","Dorian Finney-Smith","7.17428482567821"
"5196","Dennis Smith Jr.","Dirk Nowitzki","44.2975600515728"
"5197","Dennis Smith Jr.","Maxi Kleber","1"
"5198","Dennis Smith Jr.","Devin Harris","103.432265764534"
"5199","Dennis Smith Jr.","Salah Mejri","16.3941406785472"
"5200","Dennis Smith Jr.","Ray Spalding","3.97746699279168"
"5201","Dennis Smith Jr.","Ryan Broekhoff","3.97746699279168"
"5202","Dennis Smith Jr.","Daryl Macon","3.97746699279168"
"5203","Dennis Smith Jr.","Kostas Antetokounmpo","3.97746699279168"
"5204","Dennis Smith Jr.","Nerlens Noel","81.2762401239809"
"5205","Wesley Matthews","DeAndre Jordan","28.6883053190491"
"5206","Wesley Matthews","J.J. Barea","74.8965554916529"
"5207","Wesley Matthews","Dwight Powell","18.2594372115587"
"5208","Wesley Matthews","Jalen Brunson","98.4311940522552"
"5209","Wesley Matthews","Dorian Finney-Smith","36.7182220653837"
"5210","Wesley Matthews","Dirk Nowitzki","17.5229642665295"
"5211","Wesley Matthews","Maxi Kleber","74.8965554916529"
"5212","Wesley Matthews","Devin Harris","16.1225072277583"
"5213","Wesley Matthews","Salah Mejri","20.8344885237756"
"5214","Wesley Matthews","Ray Spalding","98.4311940522552"
"5215","Wesley Matthews","Ryan Broekhoff","98.4311940522552"
"5216","Wesley Matthews","Daryl Macon","98.4311940522552"
"5217","Wesley Matthews","Kostas Antetokounmpo","98.4311940522552"
"5218","Wesley Matthews","Nerlens Noel","43.5414422197557"
"5219","Wesley Matthews","Quincy Acy","48.8734446371734"
"5220","Wesley Matthews","Quinn Cook","34.6763569859836"
"5221","Wesley Matthews","Andrew Bogut","50.8351797704045"
"5222","Wesley Matthews","Zaza Pachulia","62.0493386214086"
"5223","Wesley Matthews","Raymond Felton","35.4324743690195"
"5224","Wesley Matthews","John Jenkins","58.0200708694851"
"5225","Wesley Matthews","Allen Crabbe","73.4140485625379"
"5226","Wesley Matthews","Will Barton","100.721053245603"
"5227","Wesley Matthews","LaMarcus Aldridge","70.113238853192"
"5228","Wesley Matthews","Jamal Crawford","63.5727170005356"
"5229","Wesley Matthews","Patty Mills","94.5785728381046"
"5230","Wesley Matthews","Dante Cunningham","93.3888995379109"
"5231","Wesley Matthews","Paul Millsap","91.2645401471749"
"5232","Wesley Matthews","CJ Miles","124.377558639025"
"5233","DeAndre Jordan","J.J. Barea","61.2473708709991"
"5234","DeAndre Jordan","Dwight Powell","25.8088456133457"
"5235","DeAndre Jordan","Jalen Brunson","90.1759062815585"
"5236","DeAndre Jordan","Dorian Finney-Smith","38.61144627407"
"5237","DeAndre Jordan","Dirk Nowitzki","18.2009112959991"
"5238","DeAndre Jordan","Maxi Kleber","61.2473708709991"
"5239","DeAndre Jordan","Devin Harris","29.772680896386"
"5240","DeAndre Jordan","Salah Mejri","24.2740132487028"
"5241","DeAndre Jordan","Ray Spalding","90.1759062815585"
"5242","DeAndre Jordan","Ryan Broekhoff","90.1759062815585"
"5243","DeAndre Jordan","Daryl Macon","90.1759062815585"
"5244","DeAndre Jordan","Kostas Antetokounmpo","90.1759062815585"
"5245","DeAndre Jordan","Wesley Johnson","65.5369587028027"
"5246","DeAndre Jordan","Blake Griffin","29.8241191885749"
"5247","DeAndre Jordan","Jawun Evans","36.4548200840358"
"5248","DeAndre Jordan","C.J. Williams","65.0325053795082"
"5249","DeAndre Jordan","Austin Rivers","48.9024955018518"
"5250","DeAndre Jordan","Chris Paul","56.9686343951264"
"5251","DeAndre Jordan","JJ Redick","92.0271762904277"
"5252","DeAndre Jordan","Jamal Crawford","46.2923266559838"
"5253","DeAndre Jordan","Raymond Felton","42.7978536780686"
"5254","DeAndre Jordan","Reggie Bullock","46.2558982787201"
"5255","DeAndre Jordan","Jared Dudley","102.619330308474"
"5256","DeAndre Jordan","Darren Collison","86.1701023189899"
"5257","DeAndre Jordan","Eric Gordon","66.2530133576633"
"5258","J.J. Barea","Dwight Powell","40.0263117352894"
"5259","J.J. Barea","Jalen Brunson","3.97746699279168"
"5260","J.J. Barea","Dorian Finney-Smith","7.17428482567821"
"5261","J.J. Barea","Dirk Nowitzki","44.2975600515728"
"5262","J.J. Barea","Maxi Kleber","1"
"5263","J.J. Barea","Devin Harris","103.432265764534"
"5264","J.J. Barea","Salah Mejri","16.3941406785472"
"5265","J.J. Barea","Ray Spalding","3.97746699279168"
"5266","J.J. Barea","Ryan Broekhoff","3.97746699279168"
"5267","J.J. Barea","Daryl Macon","3.97746699279168"
"5268","J.J. Barea","Kostas Antetokounmpo","3.97746699279168"
"5269","J.J. Barea","Nerlens Noel","81.2762401239809"
"5270","Dwight Powell","Jalen Brunson","52.9829890964885"
"5271","Dwight Powell","Dorian Finney-Smith","17.1027194669388"
"5272","Dwight Powell","Dirk Nowitzki","6.6446238873149"
"5273","Dwight Powell","Maxi Kleber","40.0263117352894"
"5274","Dwight Powell","Devin Harris","16.8057007109455"
"5275","Dwight Powell","Salah Mejri","8.83407165908982"
"5276","Dwight Powell","Ray Spalding","52.9829890964885"
"5277","Dwight Powell","Ryan Broekhoff","52.9829890964885"
"5278","Dwight Powell","Daryl Macon","52.9829890964885"
"5279","Dwight Powell","Kostas Antetokounmpo","52.9829890964885"
"5280","Dwight Powell","Nerlens Noel","36.3462974063269"
"5281","Dwight Powell","Quincy Acy","60.4322732707799"
"5282","Dwight Powell","Quinn Cook","22.5005041850768"
"5283","Dwight Powell","Andrew Bogut","39.3509401370569"
"5284","Dwight Powell","Zaza Pachulia","57.5870428642802"
"5285","Dwight Powell","Raymond Felton","34.0810671119664"
"5286","Dwight Powell","John Jenkins","51.396918571988"
"5287","Dwight Powell","Jeff Green","101.544544435993"
"5288","Jalen Brunson","Dorian Finney-Smith","12.1285759302753"
"5289","Jalen Brunson","Dirk Nowitzki","58.4802178728055"
"5290","Jalen Brunson","Maxi Kleber","3.97746699279168"
"5291","Jalen Brunson","Devin Harris","128.626127329282"
"5292","Jalen Brunson","Salah Mejri","23.8535961649436"
"5293","Jalen Brunson","Ray Spalding","1"
"5294","Jalen Brunson","Ryan Broekhoff","1"
"5295","Jalen Brunson","Daryl Macon","1"
"5296","Jalen Brunson","Kostas Antetokounmpo","1"
"5297","Dorian Finney-Smith","Dirk Nowitzki","18.7870462955533"
"5298","Dorian Finney-Smith","Maxi Kleber","7.17428482567821"
"5299","Dorian Finney-Smith","Devin Harris","54.3287759070518"
"5300","Dorian Finney-Smith","Salah Mejri","5.09643072724486"
"5301","Dorian Finney-Smith","Ray Spalding","12.1285759302753"
"5302","Dorian Finney-Smith","Ryan Broekhoff","12.1285759302753"
"5303","Dorian Finney-Smith","Daryl Macon","12.1285759302753"
"5304","Dorian Finney-Smith","Kostas Antetokounmpo","12.1285759302753"
"5305","Dorian Finney-Smith","Nerlens Noel","51.9169407990101"
"5306","Dorian Finney-Smith","Quincy Acy","102.290427569997"
"5307","Dorian Finney-Smith","Quinn Cook","29.4476206129422"
"5308","Dorian Finney-Smith","Andrew Bogut","67.9482679391476"
"5309","Dirk Nowitzki","Maxi Kleber","44.2975600515728"
"5310","Dirk Nowitzki","Devin Harris","12.6354591331165"
"5311","Dirk Nowitzki","Salah Mejri","8.90241200618581"
"5312","Dirk Nowitzki","Ray Spalding","58.4802178728055"
"5313","Dirk Nowitzki","Ryan Broekhoff","58.4802178728055"
"5314","Dirk Nowitzki","Daryl Macon","58.4802178728055"
"5315","Dirk Nowitzki","Kostas Antetokounmpo","58.4802178728055"
"5316","Dirk Nowitzki","Nerlens Noel","34.6921060610628"
"5317","Dirk Nowitzki","Quincy Acy","49.7581644515897"
"5318","Dirk Nowitzki","Quinn Cook","25.1497463821032"
"5319","Dirk Nowitzki","Andrew Bogut","39.0088747273247"
"5320","Dirk Nowitzki","Zaza Pachulia","52.0294317608426"
"5321","Dirk Nowitzki","Raymond Felton","30.4595621955008"
"5322","Dirk Nowitzki","John Jenkins","45.6742575113613"
"5323","Dirk Nowitzki","Tyson Chandler","53.0319914181313"
"5324","Dirk Nowitzki","Jose Calderon","82.924584293029"
"5325","Dirk Nowitzki","Darren Collison","73.1486259346744"
"5326","Dirk Nowitzki","Ian Mahinmi","62.562242787885"
"5327","Dirk Nowitzki","Gerald Green","97.3852411611782"
"5328","Maxi Kleber","Devin Harris","103.432265764534"
"5329","Maxi Kleber","Salah Mejri","16.3941406785472"
"5330","Maxi Kleber","Ray Spalding","3.97746699279168"
"5331","Maxi Kleber","Ryan Broekhoff","3.97746699279168"
"5332","Maxi Kleber","Daryl Macon","3.97746699279168"
"5333","Maxi Kleber","Kostas Antetokounmpo","3.97746699279168"
"5334","Maxi Kleber","Nerlens Noel","81.2762401239809"
"5335","Devin Harris","Salah Mejri","28.3564950694677"
"5336","Devin Harris","Ray Spalding","128.626127329282"
"5337","Devin Harris","Ryan Broekhoff","128.626127329282"
"5338","Devin Harris","Daryl Macon","128.626127329282"
"5339","Devin Harris","Kostas Antetokounmpo","128.626127329282"
"5340","Devin Harris","Nerlens Noel","47.4253260525832"
"5341","Devin Harris","Quincy Acy","51.0198503442618"
"5342","Devin Harris","Quinn Cook","35.3980588671357"
"5343","Devin Harris","Andrew Bogut","37.733329120575"
"5344","Devin Harris","Zaza Pachulia","42.7660835151738"
"5345","Devin Harris","Raymond Felton","31.2859647113437"
"5346","Devin Harris","John Jenkins","42.1350632382964"
"5347","Devin Harris","Tyson Chandler","63.6121467693459"
"5348","Devin Harris","Jose Calderon","72.7952975177444"
"5349","Devin Harris","Jeff Teague","70.3842155316588"
"5350","Devin Harris","Anthony Tolliver","103.131224961623"
"5351","Devin Harris","Paul Millsap","87.6450480712312"
"5352","Devin Harris","CJ Miles","106.182392903055"
"5353","Devin Harris","Ryan Anderson","72.479142742752"
"5354","Salah Mejri","Ray Spalding","23.8535961649436"
"5355","Salah Mejri","Ryan Broekhoff","23.8535961649436"
"5356","Salah Mejri","Daryl Macon","23.8535961649436"
"5357","Salah Mejri","Kostas Antetokounmpo","23.8535961649436"
"5358","Salah Mejri","Nerlens Noel","37.5976538168401"
"5359","Salah Mejri","Quincy Acy","74.1233277539374"
"5360","Salah Mejri","Quinn Cook","20.774793773753"
"5361","Salah Mejri","Andrew Bogut","47.3336143675463"
"5362","Salah Mejri","Zaza Pachulia","68.6870870062807"
"5363","Salah Mejri","Raymond Felton","39.6475271796953"
"5364","Salah Mejri","John Jenkins","65.3338128393835"
"5365","Ray Spalding","Ryan Broekhoff","1"
"5366","Ray Spalding","Daryl Macon","1"
"5367","Ray Spalding","Kostas Antetokounmpo","1"
"5368","Ryan Broekhoff","Daryl Macon","1"
"5369","Ryan Broekhoff","Kostas Antetokounmpo","1"
"5370","Daryl Macon","Kostas Antetokounmpo","1"
"5371","D'Angelo Russell","Spencer Dinwiddie","20.7715974504228"
"5372","D'Angelo Russell","Joe Harris","13.3743394255422"
"5373","D'Angelo Russell","Caris LeVert","14.8402004334397"
"5374","D'Angelo Russell","DeMarre Carroll","49.5203728439899"
"5375","D'Angelo Russell","Jarrett Allen","17.6907139905851"
"5376","D'Angelo Russell","Kenneth Faried","22.6448600347642"
"5377","D'Angelo Russell","Allen Crabbe","22.2855328104137"
"5378","D'Angelo Russell","Shabazz Napier","27.1459120097979"
"5379","D'Angelo Russell","Rondae Hollis-Jefferson","14.21798297419"
"5380","D'Angelo Russell","Rodions Kurucs","26.8309283603025"
"5381","D'Angelo Russell","Ed Davis","22.9762048324156"
"5382","D'Angelo Russell","Treveon Graham","31.6506903609831"
"5383","D'Angelo Russell","Jared Dudley","41.4721015559682"
"5384","D'Angelo Russell","Theo Pinson","26.8309283603025"
"5385","D'Angelo Russell","Mitchell Creek","26.8309283603025"
"5386","D'Angelo Russell","Tahjere McCall","26.8309283603025"
"5387","D'Angelo Russell","Alan Williams","28.2742539175791"
"5388","D'Angelo Russell","Dzanan Musa","26.8309283603025"
"5389","D'Angelo Russell","Quincy Acy","63.1364077573221"
"5390","D'Angelo Russell","Nick Young","51.6284082520641"
"5391","D'Angelo Russell","Julius Randle","39.1734155187553"
"5392","D'Angelo Russell","Jose Calderon","54.2016609616755"
"5393","D'Angelo Russell","Luol Deng","57.9710692813386"
"5394","Spencer Dinwiddie","Joe Harris","17.1217977504643"
"5395","Spencer Dinwiddie","Caris LeVert","20.0442877488883"
"5396","Spencer Dinwiddie","DeMarre Carroll","30.8591657274649"
"5397","Spencer Dinwiddie","Jarrett Allen","25.861002485333"
"5398","Spencer Dinwiddie","Kenneth Faried","43.6455675802592"
"5399","Spencer Dinwiddie","Allen Crabbe","27.4858873523126"
"5400","Spencer Dinwiddie","Shabazz Napier","29.9072258855792"
"5401","Spencer Dinwiddie","Rondae Hollis-Jefferson","18.1736520504667"
"5402","Spencer Dinwiddie","Rodions Kurucs","41.74007769353"
"5403","Spencer Dinwiddie","Ed Davis","27.5500374384009"
"5404","Spencer Dinwiddie","Treveon Graham","31.0333378345024"
"5405","Spencer Dinwiddie","Jared Dudley","27.9402994680292"
"5406","Spencer Dinwiddie","Theo Pinson","41.74007769353"
"5407","Spencer Dinwiddie","Mitchell Creek","41.74007769353"
"5408","Spencer Dinwiddie","Tahjere McCall","41.74007769353"
"5409","Spencer Dinwiddie","Alan Williams","23.4798474935898"
"5410","Spencer Dinwiddie","Dzanan Musa","41.74007769353"
"5411","Spencer Dinwiddie","Quincy Acy","49.5902180238896"
"5412","Spencer Dinwiddie","Bojan Bogdanovic","42.5290506806374"
"5413","Spencer Dinwiddie","Andre Drummond","33.3815261101468"
"5414","Spencer Dinwiddie","Reggie Jackson","39.7342288363739"
"5415","Spencer Dinwiddie","Reggie Bullock","29.1786861605364"
"5416","Spencer Dinwiddie","Stanley Johnson","35.8656446696276"
"5417","Spencer Dinwiddie","Jodie Meeks","50.3730949468484"
"5418","Spencer Dinwiddie","Anthony Tolliver","73.0253333372549"
"5419","Spencer Dinwiddie","Greg Monroe","46.2211796500103"
"5420","Spencer Dinwiddie","Jonas Jerebko","87.9960739824845"
"5421","Joe Harris","Caris LeVert","8.4103127250424"
"5422","Joe Harris","DeMarre Carroll","48.8807666416932"
"5423","Joe Harris","Jarrett Allen","13.2659810221924"
"5424","Joe Harris","Kenneth Faried","36.3553046793217"
"5425","Joe Harris","Allen Crabbe","21.9994157402923"
"5426","Joe Harris","Shabazz Napier","31.3049564450474"
"5427","Joe Harris","Rondae Hollis-Jefferson","7.51321189378712"
"5428","Joe Harris","Rodions Kurucs","25.4826958520204"
"5429","Joe Harris","Ed Davis","31.6502613958896"
"5430","Joe Harris","Treveon Graham","30.1436107211402"
"5431","Joe Harris","Jared Dudley","42.4283578296803"
"5432","Joe Harris","Theo Pinson","25.4826958520204"
"5433","Joe Harris","Mitchell Creek","25.4826958520204"
"5434","Joe Harris","Tahjere McCall","25.4826958520204"
"5435","Joe Harris","Alan Williams","21.648613595411"
"5436","Joe Harris","Dzanan Musa","25.4826958520204"
"5437","Joe Harris","Quincy Acy","59.5989073983451"
"5438","Joe Harris","Bojan Bogdanovic","39.7026639582748"
"5439","Caris LeVert","DeMarre Carroll","58.552358739901"
"5440","Caris LeVert","Jarrett Allen","3.77927616470182"
"5441","Caris LeVert","Kenneth Faried","29.1639806621012"
"5442","Caris LeVert","Allen Crabbe","15.1136053736309"
"5443","Caris LeVert","Shabazz Napier","33.888933259379"
"5444","Caris LeVert","Rondae Hollis-Jefferson","2.33289916349884"
"5445","Caris LeVert","Rodions Kurucs","9.4708470325487"
"5446","Caris LeVert","Ed Davis","32.7830073675846"
"5447","Caris LeVert","Treveon Graham","18.5037297471923"
"5448","Caris LeVert","Jared Dudley","50.9979778430451"
"5449","Caris LeVert","Theo Pinson","9.4708470325487"
"5450","Caris LeVert","Mitchell Creek","9.4708470325487"
"5451","Caris LeVert","Tahjere McCall","9.4708470325487"
"5452","Caris LeVert","Alan Williams","19.1149108656231"
"5453","Caris LeVert","Dzanan Musa","9.4708470325487"
"5454","Caris LeVert","Quincy Acy","63.0387320856711"
"5455","Caris LeVert","Bojan Bogdanovic","33.470837243313"
"5456","DeMarre Carroll","Jarrett Allen","64.0811984874848"
"5457","DeMarre Carroll","Kenneth Faried","48.8323488580646"
"5458","DeMarre Carroll","Allen Crabbe","53.6613626818753"
"5459","DeMarre Carroll","Shabazz Napier","57.1445777229562"
"5460","DeMarre Carroll","Rondae Hollis-Jefferson","51.0597909675325"
"5461","DeMarre Carroll","Rodions Kurucs","96.3826603934066"
"5462","DeMarre Carroll","Ed Davis","37.6353454123717"
"5463","DeMarre Carroll","Treveon Graham","49.3517427661952"
"5464","DeMarre Carroll","Jared Dudley","46.0733361461228"
"5465","DeMarre Carroll","Theo Pinson","96.3826603934066"
"5466","DeMarre Carroll","Mitchell Creek","96.3826603934066"
"5467","DeMarre Carroll","Tahjere McCall","96.3826603934066"
"5468","DeMarre Carroll","Alan Williams","51.1540295397864"
"5469","DeMarre Carroll","Dzanan Musa","96.3826603934066"
"5470","DeMarre Carroll","Quincy Acy","57.2868036931267"
"5471","DeMarre Carroll","Cory Joseph","72.955727048039"
"5472","DeMarre Carroll","Pascal Siakam","79.5536611058882"
"5473","DeMarre Carroll","Jonas Valanciunas","42.1655428945112"
"5474","DeMarre Carroll","Kyle Lowry","37.2426562938458"
"5475","DeMarre Carroll","Fred VanVleet","79.5536611058882"
"5476","DeMarre Carroll","Delon Wright","71.3269688920725"
"5477","DeMarre Carroll","Norman Powell","71.3269688920725"
"5478","DeMarre Carroll","DeMar DeRozan","50.0948741024299"
"5479","DeMarre Carroll","Jakob Poeltl","76.7135244481314"
"5480","DeMarre Carroll","Patrick Patterson","60.9880460100642"
"5481","DeMarre Carroll","Paul Millsap","52.622726198743"
"5482","DeMarre Carroll","Mike Muscala","67.6696899573449"
"5483","DeMarre Carroll","Dennis Schroder","67.516343953353"
"5484","DeMarre Carroll","Jeff Teague","62.0284572735195"
"5485","DeMarre Carroll","John Jenkins","53.0200029376196"
"5486","DeMarre Carroll","James Nunnally","74.4420108234059"
"5487","DeMarre Carroll","Nene","75.370003522591"
"5488","DeMarre Carroll","Wilson Chandler","79.4037891114011"
"5489","DeMarre Carroll","Corey Brewer","83.561670689939"
"5490","DeMarre Carroll","Rudy Gay","53.374952512038"
"5491","Jarrett Allen","Kenneth Faried","29.7149379590845"
